Ano;Tipo de Emenda;Autor da emenda;Número da emenda;Localidade do gasto (Regionalização);Função;Subfunção;Programa Orçamentário;Ação Orçamentária;Plano Orçamentário;Código da emenda;Valor empenhado;Valor liquidado;Valor pago;Valor Restos a Pagar Inscritos;Valor Restos a Pagar Cancelados;Valor Restos a Pagar Pagos
2022;Emenda Individual - Transferências com Finalidade Definida;NATALIA BONAVIDES;10;RIO GRANDE DO NORTE (UF);Educação;Ensino superior;5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;4002 - ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR;ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR - DESPESAS DIVERSAS;2,02242E+11;1.000.000,00;998.330,00;998.330,00;1.670,00;0;1.670,00
2020;Emenda Individual - Transferências com Finalidade Definida;MIGUEL HADDAD;4;MÚLTIPLO;Educação;Educação básica;5011 - EDUCACAO BASICA DE QUALIDADE;0509 - APOIO AO DESENVOLVIMENTO DA EDUCACAO BASICA;APOIO AO DESENVOLVIMENTO DA EDUCACAO BASICA - DESPESAS DIVERSAS;2,02037E+11;1.000.000,00;0;0;2.000.000,00;0;0
2020;Emenda Individual - Transferências com Finalidade Definida;PAULO ROCHA;8;PARÁ (UF);Educação;Ensino superior;5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;20GK - FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO - DESPESAS DIVERSAS;2,02038E+11;1.000.000,00;0;0;1.000.000,00;0;1.000.000,00
2024;Emenda Individual - Transferências com Finalidade Definida;LINDBERGH FARIAS;12;RIO DE JANEIRO - RJ;Educação;Educação básica;5111 - EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE;20RP - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA;APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS;2,02433E+11;1.000.000,00;0;0;2.000.000,00;0;0
2021;Emenda Individual - Transferências com Finalidade Definida;MARCELO CASTRO;5;PIAUÍ (UF);Educação;Ensino superior;5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;8282 - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR;REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR;2,02142E+11;1.000.000,00;1.000.000,00;0;2.000.000,00;0;1.000.000,00
2020;Emenda Individual - Transferências com Finalidade Definida;KIM KATAGUIRI;2;SÃO PAULO (UF);Educação;Assistência hospitalar e ambulatorial;5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;20RX - REESTRUTURACAO E MODERNIZACAO DOS HOSPITAIS UNIVERSITARIOS FEDERAIS - REHUF;REESTRUTURACAO E MODERNIZACAO DOS HOSPITAIS UNIVERSITARIOS FEDERAIS;2,02042E+11;1.000.000,00;0;0;1.115.498,58;0;884.501,42
2024;Emenda Individual - Transferências com Finalidade Definida;BENEDITA DA SILVA;12;RIO DE JANEIRO (UF);Educação;Ensino superior;5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE;20GK - FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO - DESPESAS DIVERSAS;2,02413E+11;1.000.000,00;0;0;1.359.798,20;0;640.201,80
2021;Emenda Individual - Transferências com Finalidade Definida;DOMINGOS SAVIO;2;MÚLTIPLO;Educação;Educação básica;5011 - EDUCACAO BASICA DE QUALIDADE;20RP - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA;APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS;2,02128E+11;1.000.000,00;0;0;3.000.000,00;0;0
2020;Emenda Individual - Transferências com Finalidade Definida;RODRIGO MAIA;17;RIO DE JANEIRO (UF);Educação;Ensino superior;5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;20GK - FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO - DESPESAS DIVERSAS;2,02036E+11;1.000.000,00;1.000.000,00;1.000.000,00;0;0;0
2022;Emenda Individual - Transferências com Finalidade Definida;IVAN VALENTE;21;SÃO PAULO (UF);Educação;Ensino superior;5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;4002 - ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR;ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR - DESPESAS DIVERSAS;2,02232E+11;1.000.000,00;0;0;1.000.000,00;0;1.000.000,00
2024;Emenda Individual - Transferências com Finalidade Definida;ERIKA HILTON;15;SÃO PAULO (UF);Educação;Ensino profissional;5112 - EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA;20RG - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA - DESPESAS DIVERSAS;2,02444E+11;1.000.000,00;810.125,70;505.511,08;602.477,25;0;386.500,59
2020;Emenda Individual - Transferências com Finalidade Definida;VINICIUS FARAH;7;RIO DE JANEIRO (UF);Educação;Educação básica;5011 - EDUCACAO BASICA DE QUALIDADE;20RI - FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO BASICA;FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO BASICA - DESPESAS DIVERSAS;2,02041E+11;1.000.000,00;0;0;1.000.000,00;0;1.000.000,00
2021;Emenda Individual - Transferências com Finalidade Definida;NATALIA BONAVIDES;20;RIO GRANDE DO NORTE (UF);Educação;Ensino superior;5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;4002 - ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR;ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR - DESPESAS DIVERSAS;2,02142E+11;1.000.000,00;672.000,00;0;2.000.000,00;0;1.000.000,00
2024;Emenda Individual - Transferências com Finalidade Definida;FERNANDA MELCHIONNA;14;RIO GRANDE DO SUL (UF);Educação;Ensino superior;5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE;20RK - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR;FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS;2,0244E+11;1.000.000,00;0;0;1.000.000,00;0;1.000.000,00
2020;Emenda Individual - Transferências com Finalidade Definida;PAULO ROCHA;3;PARÁ (UF);Educação;Ensino superior;5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;8282 - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR;REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR;2,02038E+11;1.000.000,00;382.429,77;382.429,77;1.180.575,05;0;54.565,41
2023;Emenda Individual - Transferências com Finalidade Definida;PAULO ROCHA;1;PARÁ (UF);Educação;Ensino superior;5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;8282 - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR;REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR;2,02338E+11;1.000.000,00;0;0;0;0;1.000.000,00
2022;Emenda Individual - Transferências com Finalidade Definida;ODAIR CUNHA;3;MINAS GERAIS (UF);Educação;Ensino profissional;5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA;20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;2,02214E+11;1.000.000,00;195.007,83;132.952,83;867.047,17;0;867.047,17
2020;Emenda Individual - Transferências com Finalidade Definida;ELCIONE BARBALHO;6;PARÁ (UF);Educação;Educação básica;5011 - EDUCACAO BASICA DE QUALIDADE;0E53 - AQUISICAO DE VEICULOS PARA O TRANSPORTE ESCOLAR DA EDUCACAO BASICA - CAMINHO DA ESCOLA;AQUISICAO DE VEICULOS PARA O TRANSPORTE ESCOLAR DA EDUCACAO BASICA - CAMINHO DA ESCOLA - DESPESAS DIVERSAS;2,02032E+11;1.000.000,00;0;0;1.009.184,24;0;990.815,76
2023;Emenda Individual - Transferências com Finalidade Definida;CHIQUINHO BRAZAO;5;RIO DE JANEIRO (UF);Educação;Ensino superior;5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;20GK - FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO - DESPESAS DIVERSAS;2,02339E+11;1.000.000,00;1.000.000,00;1.000.000,00;0;0;0
